Station,Type,Name,County,State,Latitude,Longitude,Elevation,Supported By,First Ob,Most Recent Ob,Temp,Dew Point,Wet Bulb,SLP,Stn. Pres.,Vis,Wx Type,Obscur,Wind Spd,Wind Dir,Wind Gusts,RH,Precip,Snow,ET,Altimeter,Soil Temp,Soil Moist.,Soil Salinity,Solar Rad.,PAR,Cloud Cover,Fuel Temp,Fuel Moist.
NC-SC-9,CoCoRaHS,Laurinburg 4.3 SSE,Scotland County,NC,34.704712,-79.453671,176,,10/1/2018,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SC-11,CoCoRaHS,Laurinburg 6.2 SSW,Scotland County,NC,34.686653,-79.519676,195,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SC-12,CoCoRaHS,Laurinburg 6.0 SSW,Scotland County,NC,34.68933,-79.51776,193,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CV-18,CoCoRaHS,Lawndale 6.7 NW,Cleveland County,NC,35.46893692,-81.65931702,932,,12/25/2019,1/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CV-22,CoCoRaHS,Lawndale 2.2 NNE,Cleveland County,NC,35.443105,-81.544534,930,,7/3/2015,12/8/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CV-32,CoCoRaHS,Lawndale 0.1 NW,Cleveland County,NC,35.415367,-81.562792,823,,4/10/2018,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CV-36,CoCoRaHS,Polkville 3.8 N,Cleveland County,NC,35.4703,-81.6568,1070,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CS-1,CoCoRaHS,Hyco,Caswell County,NC,36.46433,-79.157921,433,,11/1/2007,1/31/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CS-7,CoCoRaHS,Leasburg 3.8 S,Caswell County,NC,36.339569,-79.159437,500,,8/18/2013,9/18/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BC-9,CoCoRaHS,Leicester 6.3 NW,Buncombe County,NC,35.678056,-82.801389,2325,,11/15/2007,8/20/2012,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BC-14,CoCoRaHS,Leicester 2 SE,Buncombe County,NC,35.62631944,-82.67633333,2205,,1/20/2008,11/1/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BC-73,CoCoRaHS,Leicester 0.9 SE,Buncombe County,NC,35.64743333,-82.68305,2100,,8/17/2013,10/29/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-MS-18,CoCoRaHS,Leicester 6.5 WNW,Madison County,NC,35.6955,-82.7991,2491,,3/26/2015,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BC-150,CoCoRaHS,Leicester 4.5 SW,Buncombe County,NC,35.61842,-82.763046,2560,,12/19/2018,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-2,CoCoRaHS,Leland 5.7 WSW,Brunswick County,NC,34.2024,-78.09481,69,,11/1/2007,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-8,CoCoRaHS,Leland 0.3 SSW,Brunswick County,NC,34.237,-78.007,20,,8/30/2008,1/21/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-25,CoCoRaHS,Leland 9.3 WNW,Brunswick County,NC,34.283541,-78.159792,61,,4/16/2011,1/26/2013,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-34,CoCoRaHS,Leland 2.2 SW,Brunswick County,NC,34.21941757,-78.03359222,27,,8/17/2013,8/17/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-59,CoCoRaHS,Leland 1.9 S,Brunswick County,NC,34.212858,-78.007169,22,,6/16/2014,11/20/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-60,CoCoRaHS,Leland 3.0 NW,Brunswick County,NC,34.269843,-78.044454,31,,7/25/2014,11/2/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-76,CoCoRaHS,Leland 3.5 SSW,Brunswick County,NC,34.194704,-78.03106,25,,6/24/2016,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-78,CoCoRaHS,Leland 4.1 S,Brunswick County,NC,34.181751,-78.015339,25,,9/5/2016,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-89,CoCoRaHS,Leland 1.4 SW,Brunswick County,NC,34.22859,-78.025447,20,,5/16/2018,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-95,CoCoRaHS,Leland 4.2 WNW,Brunswick County,NC,34.26667,-78.07278,69,,5/29/2019,8/12/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-98,CoCoRaHS,Leland 1.4 WNW,Brunswick County,NC,34.246907,-78.02947,19,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BR-100,CoCoRaHS,Leland 1.6 WSW,Brunswick County,NC,34.231415,-78.031333,23,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314938,COOP,Lenoir,Caldwell County,NC,35.915,-81.53778,1200,NOAA National Weather Service,1871-11-01,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-1,CoCoRaHS,Lenoir 1.6 W,Caldwell County,NC,35.9039,-81.56273,1162,,9/1/2007,4/1/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-5,CoCoRaHS,Lenoir 1.5 NE,Caldwell County,NC,35.92237,-81.51586,1145,,4/2/2009,6/18/2012,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-11,CoCoRaHS,Blowing Rock 1.6 SSE,Caldwell County,NC,36.10743333,-81.65846667,3363,,8/20/2013,10/7/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-14,CoCoRaHS,Lenoir 10.6 NNE,Caldwell County,NC,36.054581,-81.484265,1568,,8/17/2013,11/1/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-17,CoCoRaHS,Lenoir 0.3 WNW,Caldwell County,NC,35.90763,-81.5389,1145,,4/2/2015,10/21/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-19,CoCoRaHS,Lenoir 1.3 NNE,Caldwell County,NC,35.922517,-81.523606,1145,,4/7/2016,4/26/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-20,CoCoRaHS,Lenoir 3.2 NE,Caldwell County,NC,35.9371109,-81.49264526,1167,,4/3/2016,4/13/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-26,CoCoRaHS,Ellendale 3.6 W,Caldwell County,NC,35.9244,-81.343,1370,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-27,CoCoRaHS,Lenoir 5.7 E,Caldwell County,NC,35.89923,-81.43364,1292,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-28,CoCoRaHS,Lenoir 4.8 WNW,Caldwell County,NC,35.938105,-81.609868,1263,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CD-29,CoCoRaHS,Lenoir 3.1 NE,Caldwell County,NC,35.93803333,-81.49514517,1265,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
LEWS,ECONET,Peanut Belt Research Station,Bertie County,NC,36.1324,-77.17552,61,NC Agricultural Research Service,4/3/1979,11/4/2020,YES,no,no,no,YES,no,no,no,YES,YES,YES,YES,YES,no,YES,no,YES,YES,no,YES,YES,no,no,no
314962,COOP,Lewiston,Bertie County,NC,36.1325,-77.17083,50,NOAA National Weather Service,3/1/1954,10/31/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BT-14,CoCoRaHS,Lewiston Woodville 4.3 ESE,Bertie County,NC,36.090866,-77.10924,53,,9/5/2017,6/7/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-BT-9,CoCoRaHS,Lewiston Woodville 1.5 N,Bertie County,NC,36.13539,-77.18484,77,,7/24/2017,4/23/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FR-7,CoCoRaHS,Lewisville 0.5 W,Forsyth County,NC,36.093139,-80.411299,920,,3/1/2010,11/1/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FR-28,CoCoRaHS,Lewisville 1.4 WNW,Forsyth County,NC,36.10020447,-80.42626953,903,,12/31/2015,7/18/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FR-48,CoCoRaHS,Lewisville 3.6 WSW,Forsyth County,NC,36.078085,-80.463782,777,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
KEXX,AWOS,Davidson County Airport,Davidson County,NC,35.7811403,-80.3037819,733,FAA / Local Aviation,3/20/2001,11/4/2020,YES,YES,no,YES,no,YES,YES,YES,YES,YES,YES,YES,YES,YES,no,YES,no,no,no,no,no,YES,no,no
NLEX,RAWS,Lexington,Davidson County,NC,35.79,-80.31,750,S&PF,8/1/2002,11/4/2020,YES,YES,YES,YES,no,no,no,no,YES,YES,YES,YES,YES,no,no,no,no,no,no,YES,no,no,YES,YES
LXFN7,RAWS-MW,Lexington,Davidson County,NC,35.792094,-80.311572,744.8,MesoWest,8/1/2002,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314970,COOP,Lexington,Davidson County,NC,35.84583,-80.25972,760,NOAA National Weather Service,9/1/1902,9/30/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314972,COOP,Lexington Ag 2 W,Davidson County,NC,35.8425,-80.29472,760,NOAA National Weather Service,1/2/2000,2/27/2013,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
319667,COOP,Yadkin College,Davidson County,NC,35.85583,-80.36083,810,NOAA National Weather Service,12/1/1955,12/31/2011,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-4,CoCoRaHS,Lexington 9.0 S,Davidson County,NC,35.678388,-80.244805,650,,1/20/2008,7/11/2012,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-5,CoCoRaHS,Lexington 8.4 N,Davidson County,NC,35.9302,-80.267,849,,3/16/2008,5/20/2008,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-9,CoCoRaHS,Lexington 1.5 WNW,Davidson County,NC,35.81552,-80.28309,754,,2/8/2011,1/27/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-15,CoCoRaHS,Lexington 6.4 W,Davidson County,NC,35.805859,-80.371753,810,,8/28/2013,6/7/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-25,CoCoRaHS,Lexington 11.4 N,Davidson County,NC,35.97426,-80.26039,849,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
LILE,ECONET,NC Electric Cooperative Anson Peaking Plant,Anson County,NC,34.97043,-79.91771,456,NC Electric Cooperatives,5/18/2007,11/4/2020,YES,no,no,no,YES,no,no,no,YES,YES,YES,YES,YES,no,YES,no,YES,YES,no,YES,YES,no,no,no
310884,COOP,Blewett Lake,Anson County,NC,34.98361,-79.87694,130,NOAA National Weather Service,1/5/2000,9/29/2016,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-43,CoCoRaHS,Lillington 0.7 WNW,Harnett County,NC,35.4029,-78.8262,227,,8/3/2018,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314987,COOP,Lillington,Harnett County,NC,35.40833,-78.82083,150,NOAA National Weather Service,1/1/1915,10/31/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-1,CoCoRaHS,Lillington 4.8 ENE,Harnett County,NC,35.41867,-78.734146,206,,8/27/2007,9/22/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-7,CoCoRaHS,Lillington 2.0 W,Harnett County,NC,35.4028,-78.8508,341,,3/25/2009,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-23,CoCoRaHS,Lillington 5.8 E,Harnett County,NC,35.41080475,-78.7148056,233,,10/3/2013,5/15/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-42,CoCoRaHS,Lillington 11.0 WSW,Harnett County,NC,35.32299,-78.98909,447,,6/20/2018,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-47,CoCoRaHS,Lillington 11.1 SW,Harnett County,NC,35.300779,-78.973077,359,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
KIPJ,AWOS,Lincoln County Airport,Lincoln County,NC,35.4833278,-81.1612583,875,FAA / Local Aviation,12/14/2000,11/4/2020,YES,YES,no,YES,no,YES,YES,YES,YES,YES,YES,YES,YES,YES,no,YES,no,no,no,no,no,YES,no,no
314996,COOP,Lincolnton 4 W,Lincoln County,NC,35.46056,-81.32889,900,NOAA National Weather Service,4/1/1952,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314997,COOP,Lincolnton 2 Nw,Lincoln County,NC,35.47972,-81.27972,776,NOAA National Weather Service,1/1/2000,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-LN-1,CoCoRaHS,Lincolnton 2.3 S,Lincoln County,NC,35.442195,-81.241749,917,,8/29/2007,9/30/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-LN-2,CoCoRaHS,Lincolnton 6.2 ENE,Lincoln County,NC,35.5,-81.14,888,,10/5/2007,8/8/2008,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-LN-4,CoCoRaHS,Lincolnton 4.4 WSW,Lincoln County,NC,35.4606,-81.3296,887,,12/19/2007,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-LN-11,CoCoRaHS,Lincolnton 0.9 WNW,Lincoln County,NC,35.47964,-81.26033,783,,9/13/2019,9/16/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CM-56,CoCoRaHS,Linden 4.2 S,Cumberland County,NC,35.19423676,-78.74362183,102,,8/22/2013,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CM-61,CoCoRaHS,Linden 2.6 SSE,Cumberland County,NC,35.22021484,-78.72970581,111,,7/6/2014,9/1/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NCVN7,RAWS-MW,North Cove Pinnacle (fr1),Burke County,NC,35.816583,-81.937222,2637.8,MesoWest,3/8/2002,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-AV-4,CoCoRaHS,Linville 2.4 ENE,Avery County,NC,36.08502,-81.84612,4320,,11/5/2007,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-AV-9,CoCoRaHS,Linville 2.5 ENE,Avery County,NC,36.08952,-81.83565,4678,,9/29/2010,4/29/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-AV-12,CoCoRaHS,Grandfather Mtn Top Shop,Avery County,NC,36.09561111,-81.83111111,5243,,1/3/2019,4/29/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-AV-7,CoCoRaHS,Linville Falls 0.5 SW,Avery County,NC,35.95442,-81.952002,3362,,8/9/2008,10/31/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DS-18,CoCoRaHS,Spencer 4.4 N,Davidson County,NC,35.7586937,-80.43088531,771,,4/1/2016,12/1/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HL-2,CoCoRaHS,Littleton 4.7 NNE,Halifax County,NC,36.50055556,-77.88888889,221,,4/19/2011,12/10/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HL-7,CoCoRaHS,Littleton 0.3 NNW,Halifax County,NC,36.43803075,-77.9128363,384,,8/17/2013,1/6/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-WR-13,CoCoRaHS,Littleton 7.2 N,Warren County,NC,36.5375,-77.922359,198,,11/4/2017,12/9/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
315116,COOP,Longwood,Brunswick County,NC,34.01028,-78.545,40,NOAA National Weather Service,6/1/1972,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
KLHZ,AWOS,Franklin County Airport,Franklin County,NC,36.0233453,-78.3302714,369,FAA / Local Aviation,1/25/2003,11/4/2020,YES,YES,no,YES,no,YES,YES,YES,YES,YES,YES,YES,YES,YES,no,YES,no,no,no,no,no,YES,no,no
315123,COOP,Louisburg,Franklin County,NC,36.10278,-78.30389,260,NOAA National Weather Service,1893-01-01,10/29/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-1,CoCoRaHS,Louisburg 8.2 ESE,Franklin County,NC,36.05986,-78.160712,341,,9/15/2007,10/30/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-12,CoCoRaHS,Louisburg 2.5 W,Franklin County,NC,36.09694,-78.34451,340,,8/17/2013,10/24/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-17,CoCoRaHS,Louisburg 0.5 SE,Franklin County,NC,36.094714,-78.293303,220,,9/3/2013,1/9/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-20,CoCoRaHS,Louisburg 10.6 SSE,Franklin County,NC,35.970495,-78.196786,189,,12/4/2015,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-22,CoCoRaHS,Louisburg 11.3 SSE,Franklin County,NC,35.96017838,-78.19354248,193,,8/18/2016,3/15/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-FK-24,CoCoRaHS,Louisburg 10.0 SE,Franklin County,NC,35.983056,-78.194167,254,,5/1/2017,8/16/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
316261,COOP,N Wilkesboro 11 Se,Wilkes County,NC,36.07306,-80.9775,1050,NOAA National Weather Service,9/1/1948,9/30/1951,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PM-21,CoCoRaHS,Lowland 0.2 SE,Pamlico County,NC,35.2968509,-76.5612869,2,,3/22/2014,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HK-8,CoCoRaHS,Lumber Bridge 4.0 N,Hoke County,NC,34.946528,-79.065131,144,,9/9/2014,11/23/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HK-10,CoCoRaHS,Lumber Bridge 4.0 N,Hoke County,NC,34.946577,-79.080691,193,,3/27/2015,10/30/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NLUM,RAWS,Lumberton,Robeson County,NC,34.5966943,-79.0878887,137,S&PF,5/2/2014,11/4/2020,YES,YES,YES,YES,no,no,no,no,YES,YES,YES,YES,YES,no,no,no,no,no,no,YES,no,no,YES,YES
WCON7,RAWS-MW,Lumberton,Robeson County,NC,34.595083,-79.084944,118.1,MesoWest,11/4/2013,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
315177,COOP,Lumberton,Robeson County,NC,34.62694,-79.025,112,NOAA National Weather Service,1/1/1903,11/2/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
315182,COOP,Lumberton Regional Ap,Robeson County,NC,34.60806,-79.05917,121,NOAA National Weather Service,9/1/1948,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
LBTthr,THREADEX,Lumberton Area,Robeson County,NC,34.6099167,-79.0594444,126,,1/1/1903,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-1,CoCoRaHS,Lumberton 5.0 SE,Robeson County,NC,34.586535,-78.945945,125,,10/24/2007,10/27/2007,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-2,CoCoRaHS,Lumberton 4.6 SE,Robeson County,NC,34.5853,-78.95776,118,,1/1/2008,2/13/2010,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-5,CoCoRaHS,Lumberton 1.8 N,Robeson County,NC,34.65834557,-79.01043177,127,,1/13/2011,10/19/2012,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-7,CoCoRaHS,Lumberton 2.6 ESE,Robeson County,NC,34.620673,-78.971868,146,,4/23/2011,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-9,CoCoRaHS,Lumberton 2.3 NE,Robeson County,NC,34.659019,-78.990255,135,,8/17/2013,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-17,CoCoRaHS,Lumberton 8.6 SSE,Robeson County,NC,34.512735,-78.975122,110,,7/19/2017,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RB-21,CoCoRaHS,Lumberton 1.4 ESE,Robeson County,NC,34.62444,-78.992175,140,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
314728,COOP,Lake Gaston,Warren County,NC,36.49111,-78.02944,273,NOAA National Weather Service,12/19/2001,4/18/2004,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SK-9,CoCoRaHS,Madison 8.4 WNW,Stokes County,NC,36.42398,-80.11886,883,,1/2/2014,1/6/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
TCHE,RAWS,Cherokee,Swain County,NC,35.62,-83.21,3400,NPS,2/15/2002,11/2/2020,YES,YES,YES,YES,no,no,no,no,YES,YES,YES,YES,YES,no,no,no,no,no,no,YES,no,no,YES,YES
310490,COOP,Balsam,Jackson County,NC,35.41667,-83.08333,3500,NOAA National Weather Service,1/1/1949,5/12/1995,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
311569,COOP,Cataloochee Rch,Haywood County,NC,35.55,-83.1,4803,NOAA National Weather Service,2/1/1949,3/31/1962,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
315955,COOP,Mt Sterling,Haywood County,NC,35.71667,-83.08333,2923,NOAA National Weather Service,1/1/1949,3/31/1962,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
318216,COOP,Spruce Mtn,Swain County,NC,35.61667,-83.2,4603,NOAA National Weather Service,9/1/1948,3/31/1962,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HW-20,CoCoRaHS,Maggie Valley 3.5 WSW,Haywood County,NC,35.50191,-83.150979,4099,,3/15/2008,5/9/2008,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HW-29,CoCoRaHS,Maggie Valley 0.3 ESE,Haywood County,NC,35.5161,-83.0867,2961,,5/10/2009,10/20/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HW-39,CoCoRaHS,Maggie Valley 2.1 ENE,Haywood County,NC,35.53165054,-83.05953217,3584,,1/2/2014,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
